Epoch [8/10], Batch [11/64], Progress: 17.19%
Epoch [8/10], Batch [12/64], Progress: 18.75%
Epoch [8/10], Batch [13/64], Progress: 20.31%
Epoch [8/10], Batch [14/64], Progress: 21.88%
Epoch [8/10], Batch [15/64], Progress: 23.44%
Epoch [8/10], Batch [16/64], Progress: 25.00%
Epoch [8/10], Batch [17/64], Progress: 26.56%
Epoch [8/10], Batch [18/64], Progress: 28.12%
Epoch [8/10], Batch [19/64], Progress: 29.69%
Epoch [8/10], Batch [20/64], Progress: 31.25%
Epoch [8/10], Batch [21/64], Progress: 32.81%
Epoch [8/10], Batch [22/64], Progress: 34.38%
Epoch [8/10], Batch [23/64], Progress: 35.94%
Epoch [8/10], Batch [24/64], Progress: 37.50%
Epoch [8/10], Batch [25/64], Progress: 39.06%
Epoch [8/10], Batch [26/64], Progress: 40.62%
Epoch [8/10], Batch [27/64], Progress: 42.19%
Epoch [8/10], Batch [28/64], Progress: 43.75%
